image_id,image_url,label,label_numeric,category,gender,age_group,source,fake_method,image_quality,resolution,confidence_score,detection_difficulty,dataset_split,date_collected,version,year,file_path
2692,https://images.unsplash.com/photo-1770584848339-d4481a48f778?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw0NzJ8fGFkdWx0JTIwZmFjZSUyMHBob3RvfGVufDB8fHx8MTc3ODA2ODg2OHww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,26-35,Unsplash,,High,1080x1080,0.96,Easy,train,2026-02-04,v2.0,2026,images/2692.jpg
3911,https://api.dicebear.com/7.x/personas/jpg?seed=user853&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.92,Medium,train,2026-04-03,v2.0,2026,images/3911.jpg
1946,https://images.unsplash.com/photo-1648484860062-ee82b3ebaa6f?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwyOTZ8fHBlcnNvbiUyMGZhY2UlMjBwaG90b3xlbnwwfHx8fDE3NzgwNjUyOTd8MA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Male,36-50,Unsplash,,High,1080x1080,0.94,Easy,train,2026-04-22,v2.0,2026,images/1946.jpg
3097,https://api.dicebear.com/7.x/personas/jpg?seed=user39&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.91,Hard,train,2026-04-29,v2.0,2026,images/3097.jpg
64,https://images.unsplash.com/photo-1769007355270-a84ca1bc549f?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw2NHx8aHVtYW4lMjBmYWNlJTIwcG9ydHJhaXR8ZW58MHx8fHwxNzc4MDY0NzE3fDA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,18-25,Unsplash,,High,1080x1080,0.92,Easy,test,2026-01-14,v2.0,2026,images/64.jpg
1045,https://images.unsplash.com/photo-1776998584094-db1da5aa5ef2?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw1MzV8fG1hbiUyMGZhY2UlMjBjbG9zZXVwfGVufDB8fHx8MTc3ODA2NTIzNHww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Male,26-35,Unsplash,,High,1080x1080,0.91,Easy,val,2026-02-20,v2.0,2026,images/1045.jpg
5332,https://api.dicebear.com/7.x/personas/jpg?seed=user2274&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,High,1024x1024,0.93,Medium,train,2026-01-04,v2.0,2026,images/5332.jpg
228,https://images.unsplash.com/photo-1635969064571-5aa8b24b9a62?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwyNTh8fGh1bWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NDg3MHww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,36-50,Unsplash,,High,1080x1080,0.93,Easy,train,2026-04-07,v2.0,2026,images/228.jpg
2688,https://images.unsplash.com/photo-1598042106434-988e37dfa88c?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw0Njh8fGFkdWx0JTIwZmFjZSUyMHBob3RvfGVufDB8fHx8MTc3ODA2ODg2OHww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,36-50,Unsplash,,High,1080x1080,0.89,Easy,test,2026-04-28,v2.0,2026,images/2688.jpg
970,https://images.unsplash.com/photo-1623475048664-847a4f3bd7d1?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw0NjB8fG1hbiUyMGZhY2UlMjBjbG9zZXVwfGVufDB8fHx8MTc3ODA2NTIzMHww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Male,50+,Unsplash,,High,1080x1080,0.98,Easy,train,2026-03-14,v2.0,2026,images/970.jpg
4270,https://api.dicebear.com/7.x/personas/jpg?seed=user1212&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,Medium,1024x1024,0.91,Hard,train,2026-04-05,v2.0,2026,images/4270.jpg
3411,https://api.dicebear.com/7.x/personas/jpg?seed=user353&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,Medium,1024x1024,0.8,Hard,train,2026-02-27,v2.0,2026,images/3411.jpg
3468,https://api.dicebear.com/7.x/personas/jpg?seed=user410&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.96,Hard,train,2026-01-06,v2.0,2026,images/3468.jpg
3389,https://api.dicebear.com/7.x/personas/jpg?seed=user331&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.93,Hard,train,2026-04-12,v2.0,2026,images/3389.jpg
2303,https://images.unsplash.com/photo-1755098453727-633861910fdd?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw4M3x8YWR1bHQlMjBmYWNlJTIwcGhvdG98ZW58MHx8fHwxNzc4MDY4ODM1fDA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,50+,Unsplash,,High,1080x1080,0.92,Easy,test,2026-04-24,v2.0,2026,images/2303.jpg
2708,https://images.unsplash.com/photo-1706712376737-8ca0fefdfa76?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw0ODh8fGFkdWx0JTIwZmFjZSUyMHBob3RvfGVufDB8fHx8MTc3ODA2ODg3MXww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Male,26-35,Unsplash,,High,1080x1080,0.93,Easy,train,2026-02-11,v2.0,2026,images/2708.jpg
4464,https://api.dicebear.com/7.x/personas/jpg?seed=user1406&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.96,Hard,train,2026-02-06,v2.0,2026,images/4464.jpg
5136,https://api.dicebear.com/7.x/personas/jpg?seed=user2078&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,High,1024x1024,0.98,Hard,train,2026-03-17,v2.0,2026,images/5136.jpg
3430,https://api.dicebear.com/7.x/personas/jpg?seed=user372&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,Medium,1024x1024,0.95,Hard,train,2026-03-16,v2.0,2026,images/3430.jpg
5490,https://api.dicebear.com/7.x/personas/jpg?seed=user2432&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,Medium,1024x1024,0.94,Medium,train,2026-01-18,v2.0,2026,images/5490.jpg
4225,https://api.dicebear.com/7.x/personas/jpg?seed=user1167&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.95,Hard,test,2026-02-10,v2.0,2026,images/4225.jpg
5039,https://api.dicebear.com/7.x/personas/jpg?seed=user1981&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,Medium,1024x1024,0.94,Hard,train,2026-02-22,v2.0,2026,images/5039.jpg
1245,https://images.unsplash.com/photo-1634149136618-24a98f048647?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwxNjV8fHdvbWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NTI1MXww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,18-25,Unsplash,,High,1080x1080,0.95,Easy,val,2026-01-01,v2.0,2026,images/1245.jpg
4324,https://api.dicebear.com/7.x/personas/jpg?seed=user1266&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,Medium,1024x1024,0.97,Hard,train,2026-01-31,v2.0,2026,images/4324.jpg
4047,https://api.dicebear.com/7.x/personas/jpg?seed=user989&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.93,Hard,test,2026-03-01,v2.0,2026,images/4047.jpg
4813,https://api.dicebear.com/7.x/personas/jpg?seed=user1755&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,Medium,1024x1024,0.96,Hard,test,2026-03-15,v2.0,2026,images/4813.jpg
4366,https://api.dicebear.com/7.x/personas/jpg?seed=user1308&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,High,1024x1024,0.85,Hard,train,2026-03-01,v2.0,2026,images/4366.jpg
1576,https://images.unsplash.com/photo-1678700266327-8959be9622fd?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw0OTZ8fHdvbWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NTI3M3ww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,50+,Unsplash,,High,1080x1080,0.93,Easy,test,2026-03-19,v2.0,2026,images/1576.jpg
642,https://images.unsplash.com/photo-1610767540785-96b4c65de306?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwxMDJ8fG1hbiUyMGZhY2UlMjBjbG9zZXVwfGVufDB8fHx8MTc3ODA2NTA4NHww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,50+,Unsplash,,High,1080x1080,0.87,Easy,train,2026-01-15,v2.0,2026,images/642.jpg
3012,https://i.pravatar.cc/300?img=24,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,Medium,1024x1024,0.91,Hard,test,2026-04-25,v2.0,2026,images/3012.jpg
1159,https://images.unsplash.com/photo-1642658615608-c741da5a75a4?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw3OXx8d29tYW4lMjBmYWNlJTIwcG9ydHJhaXR8ZW58MHx8fHwxNzc4MDY1MjQ0fDA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,36-50,Unsplash,,High,1080x1080,0.98,Easy,test,2026-04-15,v2.0,2026,images/1159.jpg
298,https://images.unsplash.com/photo-1597199204011-e6e704645213?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwzMjh8fGh1bWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NDk4N3ww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,36-50,Unsplash,,High,1080x1080,0.86,Easy,train,2026-04-10,v2.0,2026,images/298.jpg
304,https://images.unsplash.com/photo-1589818350331-a2a1ec411f84?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwzMzR8fGh1bWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NDk5MHww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,50+,Unsplash,,High,1080x1080,0.98,Easy,train,2026-04-20,v2.0,2026,images/304.jpg
2019,https://images.unsplash.com/photo-1648484859960-97a7c372d8d0?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwzNjl8fHBlcnNvbiUyMGZhY2UlMjBwaG90b3xlbnwwfHx8fDE3NzgwNjUzMDN8MA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,50+,Unsplash,,High,1080x1080,0.98,Easy,train,2026-02-25,v2.0,2026,images/2019.jpg
2861,https://randomuser.me/api/portraits/men/71.jpg,FAKE,0,AI Generated,Male,26-35,MultiSource,StyleGAN3,Medium,1024x1024,0.82,Hard,test,2026-01-27,v2.0,2026,images/2861.jpg
5455,https://api.dicebear.com/7.x/personas/jpg?seed=user2397&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,High,1024x1024,0.83,Hard,train,2026-02-09,v2.0,2026,images/5455.jpg
1861,https://images.unsplash.com/photo-1647132684208-11ae22956150?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwyMTF8fHBlcnNvbiUyMGZhY2UlMjBwaG90b3xlbnwwfHx8fDE3NzgwNjUyOTJ8MA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Male,26-35,Unsplash,,Medium,1080x1080,0.93,Easy,train,2026-04-07,v2.0,2026,images/1861.jpg
4104,https://api.dicebear.com/7.x/personas/jpg?seed=user1046&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.98,Medium,train,2026-01-29,v2.0,2026,images/4104.jpg
656,https://images.unsplash.com/photo-1662128518851-d24e655f11c3?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwxMTZ8fG1hbiUyMGZhY2UlMjBjbG9zZXVwfGVufDB8fHx8MTc3ODA2NTA4NHww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,26-35,Unsplash,,High,1080x1080,0.9,Easy,train,2026-02-22,v2.0,2026,images/656.jpg
1222,https://images.unsplash.com/photo-1659500599203-fb8535fcdf37?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwxNDJ8fHdvbWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NTI0OHww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Male,36-50,Unsplash,,High,1080x1080,0.93,Easy,train,2026-03-25,v2.0,2026,images/1222.jpg
3647,https://api.dicebear.com/7.x/personas/jpg?seed=user589&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.86,Hard,train,2026-03-16,v2.0,2026,images/3647.jpg
5133,https://api.dicebear.com/7.x/personas/jpg?seed=user2075&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.83,Medium,train,2026-03-16,v2.0,2026,images/5133.jpg
241,https://images.unsplash.com/photo-1727341557376-f05c5c96087d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwyNzF8fGh1bWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NDkwMnww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Male,18-25,Unsplash,,High,1080x1080,0.9,Easy,test,2026-01-31,v2.0,2026,images/241.jpg
784,https://images.unsplash.com/photo-1746721705060-4c8f955f317c?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwyNzR8fG1hbiUyMGZhY2UlMjBjbG9zZXVwfGVufDB8fHx8MTc3ODA2NTIxNnww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,50+,Unsplash,,Medium,1080x1080,0.96,Easy,train,2026-01-11,v2.0,2026,images/784.jpg
1019,https://images.unsplash.com/photo-1608352247409-dd9edd0e9ce2?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw1MDl8fG1hbiUyMGZhY2UlMjBjbG9zZXVwfGVufDB8fHx8MTc3ODA2NTIzMnww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,36-50,Unsplash,,High,1080x1080,0.87,Easy,train,2026-01-21,v2.0,2026,images/1019.jpg
978,https://images.unsplash.com/photo-1775219821882-ed6ec3f10fed?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw0Njh8fG1hbiUyMGZhY2UlMjBjbG9zZXVwfGVufDB8fHx8MTc3ODA2NTIzMHww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,36-50,Unsplash,,High,1080x1080,0.89,Easy,train,2026-02-21,v2.0,2026,images/978.jpg
1742,https://images.unsplash.com/photo-1609818926432-f0888e03f38f?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw5Mnx8cGVyc29uJTIwZmFjZSUyMHBob3RvfGVufDB8fHx8MTc3ODA2NTI4NHww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,26-35,Unsplash,,High,1080x1080,0.85,Easy,train,2026-03-25,v2.0,2026,images/1742.jpg
3379,https://api.dicebear.com/7.x/personas/jpg?seed=user321&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,Medium,1024x1024,0.82,Hard,test,2026-02-21,v2.0,2026,images/3379.jpg
1316,https://images.unsplash.com/photo-1634595479858-79dc301eea85?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwyMzZ8fHdvbWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NTI1NXww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,18-25,Unsplash,,High,1080x1080,0.97,Easy,train,2026-03-30,v2.0,2026,images/1316.jpg
258,https://images.unsplash.com/photo-1587763827518-2c007fb948d2?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwyODh8fGh1bWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NDkwMnww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Male,36-50,Unsplash,,High,1080x1080,0.99,Easy,val,2026-01-28,v2.0,2026,images/258.jpg
894,https://images.unsplash.com/photo-1578254090783-31fa81462b73?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwzODR8fG1hbiUyMGZhY2UlMjBjbG9zZXVwfGVufDB8fHx8MTc3ODA2NTIyNHww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,36-50,Unsplash,,Medium,1080x1080,0.89,Easy,train,2026-04-06,v2.0,2026,images/894.jpg
2345,https://images.unsplash.com/photo-1757348665310-0b68ed0ebc30?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwxMjV8fGFkdWx0JTIwZmFjZSUyMHBob3RvfGVufDB8fHx8MTc3ODA2ODg0MHww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,50+,Unsplash,,High,1080x1080,0.87,Easy,test,2026-02-13,v2.0,2026,images/2345.jpg
5557,https://api.dicebear.com/7.x/personas/jpg?seed=user2499&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,Medium,1024x1024,0.84,Medium,train,2026-03-23,v2.0,2026,images/5557.jpg
5473,https://api.dicebear.com/7.x/personas/jpg?seed=user2415&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.92,Medium,train,2026-01-09,v2.0,2026,images/5473.jpg
3114,https://api.dicebear.com/7.x/personas/jpg?seed=user56&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.95,Medium,train,2026-04-06,v2.0,2026,images/3114.jpg
2595,https://images.unsplash.com/photo-1604958567041-fc955468b7ed?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwzNzV8fGFkdWx0JTIwZmFjZSUyMHBob3RvfGVufDB8fHx8MTc3ODA2ODg1OHww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,50+,Unsplash,,High,1080x1080,0.92,Easy,train,2026-03-19,v2.0,2026,images/2595.jpg
2906,https://randomuser.me/api/portraits/women/17.jpg,FAKE,0,AI Generated,Female,26-35,MultiSource,StyleGAN3,High,1024x1024,0.9,Hard,train,2026-03-22,v2.0,2026,images/2906.jpg
3635,https://api.dicebear.com/7.x/personas/jpg?seed=user577&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.82,Hard,train,2026-02-14,v2.0,2026,images/3635.jpg
2674,https://images.unsplash.com/photo-1542458579-0efc5038d080?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw0NTR8fGFkdWx0JTIwZmFjZSUyMHBob3RvfGVufDB8fHx8MTc3ODA2ODg2OHww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,26-35,Unsplash,,High,1080x1080,0.91,Easy,train,2026-04-29,v2.0,2026,images/2674.jpg
5266,https://api.dicebear.com/7.x/personas/jpg?seed=user2208&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,Medium,1024x1024,0.8,Medium,test,2026-03-16,v2.0,2026,images/5266.jpg
3440,https://api.dicebear.com/7.x/personas/jpg?seed=user382&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,Medium,1024x1024,0.89,Hard,test,2026-03-13,v2.0,2026,images/3440.jpg
5219,https://api.dicebear.com/7.x/personas/jpg?seed=user2161&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.93,Hard,train,2026-04-06,v2.0,2026,images/5219.jpg
1358,https://images.unsplash.com/photo-1647618403867-0899631484c6?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwyNzh8fHdvbWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NTI1OXww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,18-25,Unsplash,,Medium,1080x1080,0.92,Easy,test,2026-04-11,v2.0,2026,images/1358.jpg
2178,https://images.unsplash.com/photo-1726741695822-8abfeb691be9?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw1Mjh8fHBlcnNvbiUyMGZhY2UlMjBwaG90b3xlbnwwfHx8fDE3NzgwNjUzMTZ8MA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,36-50,Unsplash,,High,1080x1080,0.96,Easy,train,2026-02-11,v2.0,2026,images/2178.jpg
1375,https://images.unsplash.com/photo-1625161321461-3fdfdd8efcc2?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwyOTV8fHdvbWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NTI1OXww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,36-50,Unsplash,,High,1080x1080,0.98,Easy,train,2026-04-10,v2.0,2026,images/1375.jpg
4837,https://api.dicebear.com/7.x/personas/jpg?seed=user1779&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,Medium,1024x1024,0.92,Hard,train,2026-04-18,v2.0,2026,images/4837.jpg
3879,https://api.dicebear.com/7.x/personas/jpg?seed=user821&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.93,Hard,train,2026-02-27,v2.0,2026,images/3879.jpg
3338,https://api.dicebear.com/7.x/personas/jpg?seed=user280&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.8,Hard,train,2026-01-05,v2.0,2026,images/3338.jpg
1093,https://images.unsplash.com/photo-1630260409049-cc2763c7506e?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwxM3x8d29tYW4lMjBmYWNlJTIwcG9ydHJhaXR8ZW58MHx8fHwxNzc4MDY1MjM5fDA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,26-35,Unsplash,,High,1080x1080,0.93,Easy,train,2026-01-06,v2.0,2026,images/1093.jpg
125,https://images.unsplash.com/photo-1550535499-6c8990291bcf?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwxMjV8fGh1bWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NDcyNXww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,26-35,Unsplash,,Medium,1080x1080,0.87,Easy,train,2026-03-19,v2.0,2026,images/125.jpg
2882,https://randomuser.me/api/portraits/men/92.jpg,FAKE,0,AI Generated,Male,50+,MultiSource,StyleGAN3,Medium,1024x1024,0.86,Hard,val,2026-02-11,v2.0,2026,images/2882.jpg
1512,https://images.unsplash.com/photo-1548606007-7c9e58217d35?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw0MzJ8fHdvbWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NTI2OXww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Male,18-25,Unsplash,,High,1080x1080,0.95,Easy,train,2026-02-03,v2.0,2026,images/1512.jpg
3862,https://api.dicebear.com/7.x/personas/jpg?seed=user804&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.87,Hard,train,2026-02-13,v2.0,2026,images/3862.jpg
2119,https://images.unsplash.com/photo-1739671586168-ba5e13e014f6?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw0Njl8fHBlcnNvbiUyMGZhY2UlMjBwaG90b3xlbnwwfHx8fDE3NzgwNjUzMTB8MA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,36-50,Unsplash,,Medium,1080x1080,0.93,Easy,test,2026-02-25,v2.0,2026,images/2119.jpg
2407,https://images.unsplash.com/photo-1738130892621-ea936f363089?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwxODd8fGFkdWx0JTIwZmFjZSUyMHBob3RvfGVufDB8fHx8MTc3ODA2ODg0NHww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,36-50,Unsplash,,Medium,1080x1080,0.91,Easy,train,2026-01-09,v2.0,2026,images/2407.jpg
4980,https://api.dicebear.com/7.x/personas/jpg?seed=user1922&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.97,Hard,train,2026-02-19,v2.0,2026,images/4980.jpg
599,https://images.unsplash.com/photo-1589221139800-3bd4c3b5a5d5?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw1OXx8bWFuJTIwZmFjZSUyMGNsb3NldXB8ZW58MHx8fHwxNzc4MDY1MDc4fDA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,26-35,Unsplash,,High,1080x1080,0.89,Easy,train,2026-01-25,v2.0,2026,images/599.jpg
